,ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default payment next month
2342,2372,30000.0,2,2,2,23,-2,-2,-2,-2,-2,-2,318.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
2343,2373,50000.0,2,3,1,39,0,0,0,0,0,0,41250.0,40813.0,10695.0,8841.0,8140.0,8267.0,1501,1297,448,449,419,415,0
2344,2374,250000.0,2,1,2,29,-1,-1,0,0,0,0,1181.0,1545.0,2319.0,1856.0,4356.0,7026.0,1545,1000,1500,2500,3000,1379,0
2345,2375,50000.0,2,2,2,25,3,3,2,2,2,2,35592.0,36518.0,36822.0,37421.0,38424.0,39035.0,1800,1200,1500,1750,1390,0,1
2346,2376,40000.0,1,2,1,38,2,2,2,2,2,2,33152.0,33623.0,34773.0,33917.0,36704.0,40404.0,1300,2000,0,3500,4471,0,1
2347,2377,230000.0,1,2,1,35,0,0,2,0,0,0,28827.0,36326.0,35448.0,36551.0,37460.0,38831.0,8000,0,2000,1500,2000,1500,0
2348,2378,210000.0,1,1,2,33,1,-2,-2,-2,-1,-1,0.0,0.0,0.0,0.0,700.0,0.0,0,0,0,700,0,0,1
2349,2379,60000.0,1,2,2,30,0,0,0,2,2,2,15145.0,16618.0,18475.0,17919.0,19167.0,18750.0,2000,2100,0,1500,0,1500,1
2351,2381,110000.0,2,2,2,28,0,0,0,0,0,0,81449.0,83241.0,84960.0,86045.0,88060.0,93394.0,4000,4000,3400,3400,7000,3450,0
2352,2382,400000.0,1,1,1,44,0,0,0,0,0,0,95719.0,96369.0,92336.0,91816.0,57477.0,66203.0,4652,3565,2731,10031,16027,25000,0
2353,2384,60000.0,1,2,1,35,0,0,0,0,-1,-1,22226.0,18597.0,13801.0,8038.0,7340.0,-153.0,1292,2245,161,7340,0,20341,0
2354,2385,100000.0,1,3,1,47,0,0,-1,-1,-2,-2,3933.0,2162.0,856.0,-1267.0,-363.0,-2389.0,1000,1000,0,5100,0,0,0
2355,2386,230000.0,2,2,2,42,0,0,0,0,0,0,64489.0,58611.0,54463.0,53008.0,52835.0,40015.0,3100,5000,5000,10000,3000,5000,0
2356,2387,80000.0,2,3,2,24,1,-2,-1,-1,-1,-1,0.0,0.0,2455.0,2500.0,1307.0,1550.0,0,2455,2500,1307,1550,896,0
2357,2388,110000.0,2,2,1,43,0,0,0,0,0,0,45021.0,45782.0,46187.0,47105.0,45253.0,46144.0,2100,1800,1638,1490,1957,2000,0
2358,2389,390000.0,1,1,1,47,-1,-1,-1,0,0,-1,9361.0,-25.0,18401.0,13200.0,6385.0,7088.0,0,18426,34,31,7088,0,0
2359,2390,150000.0,2,2,2,39,1,2,2,0,0,2,21019.0,19890.0,19271.0,19037.0,20448.0,19345.0,1602,0,1000,1709,0,1000,0
2360,2391,180000.0,1,2,2,29,1,2,2,-2,-1,2,5265.0,5002.0,0.0,0.0,1378.0,978.0,0,0,0,1704,0,2690,1
2362,2393,50000.0,1,3,1,32,2,3,2,2,2,2,39589.0,40160.0,40796.0,41526.0,42209.0,44960.0,1500,1600,1700,1500,3600,0,1
2364,2395,130000.0,2,2,2,24,1,-2,-1,-1,-1,-1,-10.0,-10.0,3362.0,-3.0,998.0,937.0,0,3372,0,1001,939,1013,0
2365,2396,110000.0,2,3,1,27,0,0,0,0,0,0,61152.0,60833.0,61245.0,47316.0,47175.0,47141.0,2326,3000,1807,1698,1911,1808,0
2366,2397,200000.0,1,2,1,29,0,0,0,2,2,2,45982.0,46328.0,47534.0,48367.0,49366.0,47539.0,2078,3900,1900,1904,12,5224,0
2367,2398,50000.0,2,2,1,47,0,0,0,0,0,0,48991.0,43412.0,33995.0,29759.0,29766.0,29665.0,2000,1500,1050,1100,1100,1200,0
2368,2399,130000.0,1,1,2,29,0,0,0,0,0,0,126974.0,122107.0,108542.0,89356.0,91024.0,89779.0,5988,4560,3300,3509,3500,3415,0
2369,2400,260000.0,1,2,2,28,0,0,2,0,0,0,149814.0,184419.0,163036.0,159348.0,160198.0,104389.0,107000,0,5000,5000,6000,60000,0
2370,2401,180000.0,1,2,1,30,-1,-1,-1,-1,-1,-1,220.0,4680.0,0.0,7500.0,4100.0,0.0,4686,0,7500,4100,0,4500,0
2371,2402,330000.0,2,1,1,29,-1,-1,-1,0,0,0,730.0,213.0,2368.0,3368.0,1377.0,0.0,213,2368,1000,190,0,0,0
2372,2403,80000.0,2,2,2,29,1,2,2,2,2,2,54033.0,52595.0,56709.0,55201.0,69270.0,70582.0,0,5000,0,15000,2600,0,0
2373,2404,320000.0,1,1,2,32,-1,2,-1,-1,-2,-2,752.0,169.0,1940.0,0.0,0.0,0.0,0,1948,0,0,0,0,1
2375,2406,50000.0,2,3,2,43,2,2,7,7,7,7,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,0,0,0,0,0,0,1
2376,2407,210000.0,2,3,1,40,0,0,0,0,0,0,201169.0,210942.0,214523.0,138786.0,140918.0,144099.0,16286,10011,5000,6000,6000,6000,0
2377,2408,420000.0,1,2,2,31,2,2,0,0,2,0,239293.0,90568.0,88997.0,93971.0,92203.0,93059.0,0,3500,6600,0,4000,3000,1
2378,2409,210000.0,2,2,2,35,-2,-2,-2,-2,-2,-2,2593.0,0.0,0.0,0.0,1849.0,12837.0,0,0,0,1849,12837,4201,0
2379,2410,160000.0,2,2,1,42,0,0,0,0,0,0,35815.0,38023.0,40180.0,41318.0,42605.0,43857.0,3000,3000,2000,2000,2000,2000,0
2381,2412,360000.0,1,1,2,35,-1,-1,-1,-1,-2,-1,2010.0,2936.0,640.0,0.0,0.0,4750.0,2936,640,0,0,4750,1470,0
2382,2413,30000.0,1,2,3,50,2,0,0,0,0,0,11479.0,12981.0,14450.0,14903.0,16500.0,18715.0,2000,2000,693,2000,2500,668,1
2383,2414,50000.0,1,2,2,27,1,-1,0,0,0,0,-697.0,48266.0,47194.0,48224.0,49416.0,50126.0,49900,1800,1700,1857,2474,469,0
2384,2415,30000.0,1,2,1,38,1,-1,-1,-1,-1,-2,0.0,2281.0,3666.0,2713.0,0.0,0.0,2281,3666,2713,0,0,0,1
2385,2416,30000.0,2,2,2,24,0,0,0,0,0,0,28008.0,29549.0,30298.0,30046.0,29880.0,27039.0,2000,2000,900,1000,2000,0,0
2386,2417,280000.0,2,2,2,24,-1,-1,0,0,-1,-1,1006.0,1853.0,2657.0,1416.0,2706.0,1229.0,1855,1422,7,2719,1235,3831,0
2387,2418,30000.0,2,3,2,24,2,0,0,2,2,0,30279.0,30428.0,30485.0,31012.0,30402.0,30195.0,1500,2700,1300,0,1117,1353,1
2389,2420,300000.0,2,1,1,51,0,0,0,0,0,0,108639.0,85818.0,90069.0,85008.0,83983.0,50257.0,4107,7346,65000,2500,2022,1800,0
2390,2421,180000.0,2,1,2,35,-1,3,2,0,-1,2,1880.0,1702.0,1196.0,870.0,3028.0,2508.0,0,0,0,3028,0,326,0
2392,2423,80000.0,2,3,1,39,0,0,0,-2,-1,-1,4948.0,3804.0,0.0,0.0,1715.0,0.0,1000,0,0,1715,0,0,0
2394,2425,60000.0,1,1,2,29,0,0,0,0,0,-1,31462.0,31499.0,16773.0,11568.0,9727.0,3832.0,6037,5084,6000,4000,3832,3065,0
2396,2428,50000.0,1,1,2,33,1,2,2,0,0,2,26957.0,28230.0,27483.0,27728.0,29681.0,29053.0,2000,0,1000,2400,0,2400,1
2397,2429,80000.0,1,1,1,47,0,-1,-1,0,-1,-1,49735.0,25144.0,7905.0,7905.0,20616.0,7727.0,25144,8000,0,20616,7727,6191,0
2398,2430,170000.0,2,2,2,24,-1,-1,2,0,0,-1,1166.0,4144.0,3889.0,4889.0,4139.0,430.0,3000,0,1000,0,1000,17342,1
2399,2431,160000.0,1,1,1,36,-1,-1,-1,-1,-1,-1,816.0,316.0,316.0,316.0,316.0,316.0,316,316,316,316,316,316,1
2400,2432,130000.0,1,1,2,27,1,2,2,2,-2,-1,60024.0,58104.0,54976.0,-3518.0,-1285.0,1601.0,4000,0,1580,1580,3202,0,0
2401,2433,30000.0,2,2,1,34,2,2,2,2,0,0,31746.0,32743.0,32931.0,30727.0,29679.0,30088.0,1800,1100,0,1000,2327,0,1
2402,2434,100000.0,2,1,2,36,1,-1,-1,-2,-2,-2,0.0,780.0,0.0,0.0,0.0,0.0,780,0,0,7600,0,0,0
2403,2435,120000.0,2,2,2,25,3,3,2,2,2,2,87057.0,84821.0,85194.0,76326.0,75122.0,75011.0,0,2700,2500,3200,2500,0,1
2404,2436,150000.0,2,1,1,49,-1,-1,-2,-1,-1,-1,850.0,0.0,0.0,31106.0,0.0,1505.0,0,0,31106,0,1505,997,1
2405,2437,100000.0,2,3,1,24,1,2,0,0,0,0,56341.0,54869.0,67965.0,73871.0,79707.0,85433.0,0,14130,7065,7065,7065,0,1
2406,2438,30000.0,1,2,2,24,2,0,0,0,2,2,25851.0,26912.0,27535.0,29175.0,28625.0,30383.0,1779,1402,2042,0,2192,0,1
2407,2439,160000.0,2,2,2,45,-2,-2,-2,-2,-2,-2,2057.0,2147.0,1945.0,1934.0,2045.0,1938.0,2147,1945,1934,2056,1938,2544,0
2408,2441,160000.0,2,1,2,40,-1,0,0,-2,-2,-2,67925.0,69771.0,73233.0,72328.0,74234.0,75500.0,3509,5824,0,2204,2000,0,0
2409,2442,340000.0,2,1,1,35,1,-1,-1,-1,-2,-1,-8.0,1722.0,1684.0,-15.0,-15.0,3016.0,1730,1692,0,0,3031,0,1
2410,2443,240000.0,1,3,1,55,0,0,0,0,0,0,25631.0,27047.0,26654.0,28065.0,29503.0,32042.0,2500,2000,2000,2000,3000,2000,0
2411,2444,30000.0,2,3,1,42,1,2,0,0,0,0,30607.0,29849.0,30653.0,28410.0,29068.0,30383.0,10,2000,2000,2000,2000,3000,0
2412,2445,50000.0,1,2,1,54,0,0,0,2,0,0,47872.0,48802.0,50214.0,19321.0,19867.0,20384.0,2000,2456,0,1000,1000,1000,0
2413,2446,200000.0,1,2,2,25,1,-2,-2,-1,0,0,0.0,0.0,0.0,1517.0,48669.0,49635.0,0,0,1517,48000,1775,1992,1
2414,2447,80000.0,2,2,2,44,0,0,0,-1,-1,-1,17047.0,11885.0,8254.0,5144.0,15365.0,2250.0,1435,1350,5144,15365,2250,2690,0
2415,2448,50000.0,2,2,2,41,2,2,2,2,2,2,5025.0,4805.0,46295.0,46885.0,47535.0,45994.0,0,42000,1600,1500,2000,2000,1
2416,2449,130000.0,2,2,1,29,0,0,0,0,0,0,18157.0,16520.0,15709.0,13209.0,14166.0,14025.0,2000,1010,1003,2040,2000,1000,0
2417,2450,290000.0,1,1,1,57,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1
2418,2451,30000.0,2,3,1,44,0,0,0,0,0,0,27631.0,29179.0,30146.0,26371.0,27567.0,30114.0,2000,1500,933,2000,3000,1000,1
2419,2452,340000.0,1,3,1,40,0,0,0,0,0,0,77181.0,59873.0,60396.0,63720.0,65211.0,60053.0,5305,3000,5000,3000,5000,6000,0
2420,2453,180000.0,2,1,2,28,-1,-1,-1,-1,0,-1,651.0,1883.0,651.0,2688.0,1000.0,2253.0,1883,651,2688,20,2253,9816,0
2421,2454,60000.0,2,1,2,23,0,0,2,0,0,0,59423.0,63347.0,61183.0,29052.0,29087.0,27296.0,5500,146,1500,1200,1500,1500,0
2422,2455,390000.0,2,1,2,25,-1,0,0,0,0,0,83514.0,79730.0,64171.0,58767.0,54224.0,51667.0,4013,4000,2100,2000,3000,1200,0
2425,2458,30000.0,2,2,1,44,-1,2,2,2,2,2,8347.0,9560.0,9258.0,11096.0,11165.0,10837.0,1500,0,2000,392,0,2000,0
2426,2459,80000.0,2,2,2,25,1,2,2,2,2,2,28789.0,31026.0,31401.0,31986.0,32468.0,31794.0,2998,1183,1400,1139,0,1178,0
2427,2460,250000.0,2,2,1,41,-1,-1,-1,-1,-2,-2,37137.0,51803.0,4997.0,0.0,0.0,0.0,51811,9544,0,0,0,0,0
2428,2461,280000.0,2,1,2,26,0,0,0,0,0,0,146130.0,120750.0,105492.0,104061.0,105202.0,107143.0,5042,4000,4000,4000,4368,4000,0
2429,2462,30000.0,2,2,2,26,2,2,2,2,2,2,25615.0,29849.0,31034.0,28071.0,29978.0,29365.0,5000,2000,0,2500,0,600,1
2430,2463,30000.0,1,1,2,28,2,0,0,0,0,0,22329.0,23665.0,47968.0,24784.0,25784.0,2901.0,2000,1400,2000,1000,1000,1000,1
2432,2465,380000.0,2,3,1,56,-2,-2,-2,-2,-2,-2,0.0,1349.0,5947.0,16735.0,6444.0,0.0,1349,5957,16735,6444,0,7699,1
2433,2466,100000.0,2,3,1,29,4,3,2,0,0,-1,175441.0,153992.0,132132.0,114431.0,116766.0,95961.0,0,0,0,2335,102075,0,1
2434,2467,180000.0,1,2,2,32,-1,-1,-1,-1,-1,-1,1071.0,1671.0,1981.0,4241.0,4542.0,5261.0,1671,1981,4241,4542,5261,4731,1
2435,2468,80000.0,2,1,2,25,0,0,0,0,0,0,3409.0,4489.0,5345.0,5454.0,5598.0,178.0,1144,1000,109,144,0,0,0
2436,2469,220000.0,1,1,2,31,0,0,0,0,0,0,163148.0,158197.0,158956.0,157953.0,157098.0,157099.0,5725,5971,5846,5887,5802,5895,0
2437,2470,170000.0,2,2,2,26,0,0,0,0,0,0,141476.0,143850.0,134502.0,122186.0,122506.0,117121.0,5113,4514,4376,4432,4142,3455,0
2438,2471,140000.0,2,1,2,29,2,2,2,2,2,2,97905.0,100152.0,100772.0,101562.0,103214.0,88085.0,4700,3200,3500,3193,0,2304,1
2440,2473,100000.0,2,3,1,38,0,0,0,0,0,0,62427.0,63922.0,65864.0,66578.0,69503.0,72346.0,2500,3000,2400,4000,4000,4000,0
2441,2474,50000.0,2,3,1,47,0,0,0,0,0,0,32516.0,32774.0,33597.0,29105.0,26154.0,27699.0,1870,1693,1106,1473,3000,2507,0
2442,2475,300000.0,2,2,2,30,-1,-1,-1,-1,2,-1,2186.0,0.0,290.0,707.0,161.0,7705.0,0,290,1209,0,7705,3798,0
2443,2476,30000.0,2,3,2,25,0,0,0,0,2,2,26769.0,27138.0,28122.0,29139.0,28534.0,30360.0,1500,1447,3000,0,2300,0,0
2444,2477,50000.0,1,3,1,53,0,0,0,0,0,0,49696.0,50893.0,50532.0,19632.0,18573.0,17212.0,2000,2000,1000,763,626,3639,0
2445,2479,80000.0,1,2,2,27,0,0,0,0,2,0,45920.0,47186.0,46882.0,49170.0,48269.0,49121.0,5013,5000,4000,0,2002,1692,0
2446,2480,140000.0,2,2,1,28,0,0,0,0,0,0,132070.0,134766.0,106450.0,106422.0,104337.0,106886.0,6000,4000,4000,4000,4300,3600,0
2448,2482,50000.0,1,3,1,51,-1,-1,-1,-1,-1,0,17453.0,7802.0,22214.0,4985.0,6551.0,7117.0,8338,22232,4985,6551,5000,5000,0
2449,2483,200000.0,2,1,2,34,1,-2,-2,-1,2,2,0.0,0.0,0.0,347.0,197.0,2917.0,0,0,347,0,2720,0,1
2450,2484,80000.0,2,2,1,23,-2,-2,-2,-2,-2,-2,780.0,0.0,390.0,390.0,390.0,540.0,0,390,390,390,540,390,1
2451,2485,80000.0,2,2,2,27,1,2,2,0,0,0,81635.0,83465.0,81472.0,82332.0,84067.0,78510.0,3716,0,2989,3105,2973,2830,0
2452,2486,210000.0,2,1,2,39,-1,-1,-1,-1,-2,-2,6000.0,0.0,2880.0,0.0,0.0,0.0,0,2880,0,0,0,0,0
2453,2487,260000.0,1,2,1,28,0,0,0,-1,-1,-1,26303.0,9408.0,5082.0,7732.0,1379.0,-8.0,5030,2025,7770,1385,0,1775,0
2454,2488,200000.0,1,2,1,46,1,-1,-1,-1,-1,-1,0.0,552.0,2523.0,2327.0,2308.0,0.0,552,2531,2327,2308,0,0,1
2455,2489,110000.0,2,2,1,33,2,2,2,2,2,0,110327.0,112130.0,108533.0,112475.0,108976.0,108385.0,5332,0,7800,0,4428,3863,1
2457,2491,200000.0,1,1,2,30,0,0,2,0,0,2,91936.0,94698.0,77034.0,64886.0,71957.0,66658.0,7500,0,1500,10000,2000,0,0
2458,2492,300000.0,1,1,2,31,-1,-1,-1,-1,-1,-1,360.0,360.0,360.0,360.0,980.0,360.0,360,360,360,980,360,3420,1
2459,2493,360000.0,2,1,1,39,-1,-1,-1,-1,-2,-2,7001.0,1224.0,394.0,-6.0,-6.0,2199.0,1224,394,6,0,2205,401,0
2460,2494,290000.0,2,2,1,32,0,0,0,0,0,0,78200.0,79726.0,80890.0,81615.0,75661.0,77012.0,3700,3600,3000,3000,3000,3000,0
2461,2495,30000.0,1,3,1,26,1,2,0,0,0,0,30814.0,29551.0,24034.0,21155.0,18413.0,0.0,0,1500,1150,900,0,0,1
2462,2496,300000.0,1,1,1,47,-2,-2,-2,-2,-1,-1,0.0,225.0,4019.0,4509.0,7155.0,5778.0,225,4019,3860,5000,5778,23978,0
2463,2498,210000.0,2,3,2,45,-2,-2,-1,-1,-2,-2,316.0,312.0,2368.0,316.0,316.0,316.0,312,2376,316,316,316,8611,0
2464,2499,50000.0,1,3,1,36,0,0,0,0,0,0,74969.0,76012.0,77330.0,70579.0,63751.0,56977.0,2846,2671,2396,2177,2146,2055,1
2465,2500,340000.0,2,1,2,26,0,0,0,0,0,0,337871.0,311076.0,156674.0,129651.0,126192.0,94722.0,11208,5000,23809,4136,3600,3169,0
2466,2501,330000.0,1,1,1,34,0,0,0,0,0,0,138009.0,141253.0,130567.0,128257.0,116988.0,105961.0,7015,7000,10007,6500,6600,9000,1
2467,2502,220000.0,2,1,2,28,0,0,0,0,0,0,44109.0,32978.0,30415.0,28038.0,25669.0,16003.0,5000,13500,14000,13500,13500,15550,0
2468,2503,100000.0,2,2,2,30,0,0,0,0,-2,-2,23939.0,23572.0,24148.0,0.0,0.0,0.0,1500,1011,0,0,0,0,0
2469,2504,260000.0,1,1,2,30,-1,-1,-1,-1,-1,-1,399.0,399.0,399.0,399.0,399.0,399.0,399,399,399,399,399,399,1
2470,2505,180000.0,1,2,2,30,-1,-1,-1,-1,-1,-1,440.0,30404.0,0.0,880.0,150.0,430.0,30404,0,880,150,430,747,0
2471,2506,200000.0,1,2,1,44,-1,-1,2,0,0,-1,780.0,390.0,1170.0,780.0,0.0,390.0,390,780,0,0,390,780,0
2472,2507,110000.0,2,3,2,41,0,0,0,0,0,0,90599.0,60949.0,62235.0,63499.0,64877.0,66230.0,2213,2300,2300,2400,2431,8700,1
2474,2509,60000.0,1,1,2,25,0,0,0,0,0,0,13123.0,14403.0,16150.0,17870.0,19571.0,21235.0,1500,2000,2000,2000,2000,1000,0
2475,2510,30000.0,1,3,1,28,2,2,2,2,2,4,23848.0,23873.0,24182.0,26022.0,27462.0,27531.0,700,1000,2550,2013,1108,0,1
2476,2511,30000.0,2,1,2,24,2,2,2,0,0,0,31202.0,32801.0,30092.0,30148.0,30222.0,28949.0,2415,0,1045,915,1063,409,1
2477,2512,420000.0,2,1,1,37,-1,-1,-1,-1,-1,-1,38386.0,316.0,9894.0,13811.0,12141.0,11820.0,316,9894,13811,12141,11820,38800,1
2478,2513,340000.0,1,1,1,34,-1,-1,-1,-1,2,0,332.0,332.0,332.0,142202.0,139245.0,116431.0,332,332,142402,6,20032,3022,1
2479,2514,270000.0,1,2,1,38,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
2480,2515,360000.0,2,4,2,36,-2,-2,-1,0,0,0,15019.0,1221.0,6909.0,5954.0,4160.0,1726.0,2074,7039,10,1,4,45197,0
2481,2516,230000.0,2,1,2,25,-1,-1,-1,-1,-1,-1,736.0,645.0,855.0,0.0,590.0,0.0,645,855,0,590,0,299,0
2482,2517,50000.0,2,2,1,33,0,0,0,0,0,0,47327.0,48765.0,49149.0,44073.0,40260.0,30222.0,2200,1518,1414,1432,1300,1102,0
2483,2518,230000.0,2,1,2,28,-2,-2,-2,-2,-2,-2,-5.0,2148.0,2932.0,354.0,200.0,0.0,2153,2932,354,200,0,0,0
2484,2519,200000.0,2,1,1,38,-2,-2,-2,-2,-2,-2,-3.0,687.0,2740.0,2044.0,1614.0,2066.0,690,2753,2054,1622,2076,578,0
2485,2520,100000.0,2,2,2,24,0,0,0,0,0,0,101887.0,102069.0,100657.0,101565.0,101116.0,101764.0,4902,4507,3936,3982,4135,3676,0
2486,2521,150000.0,2,2,1,47,0,0,0,0,0,0,153404.0,144960.0,148146.0,142279.0,139905.0,142833.0,6900,7200,5450,5265,5443,5350,0
2487,2522,50000.0,1,3,2,28,0,0,0,0,0,0,46709.0,12889.0,50199.0,74405.0,38772.0,39438.0,1690,38000,1500,4000,2000,1500,0
2488,2523,60000.0,1,2,2,29,0,0,0,0,0,0,34081.0,23215.0,30340.0,28368.0,28962.0,26589.0,2000,8565,969,1004,1000,900,0
2489,2524,70000.0,2,2,2,30,0,0,0,2,0,0,10149.0,11454.0,9638.0,8761.0,8572.0,9274.0,2000,2000,0,1000,1000,4000,0
2491,2526,50000.0,2,2,2,25,0,0,0,0,0,0,24408.0,25169.0,13368.0,14142.0,14911.0,15660.0,1300,1500,1000,1000,1000,1000,0
2493,2528,390000.0,1,3,1,49,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,5112.0,0,0,0,0,5112,0,0
2494,2529,90000.0,2,1,2,27,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
2496,2531,30000.0,1,2,2,24,-1,-1,-1,0,0,-2,390.0,390.0,780.0,780.0,0.0,0.0,390,780,0,0,0,0,1
2497,2532,240000.0,1,3,1,35,1,-2,-2,-1,-1,-2,-2.0,-2.0,-2.0,968.0,-2.0,-2.0,0,0,970,0,0,0,1
2498,2533,180000.0,2,1,2,29,-1,0,0,0,0,0,36567.0,26613.0,26941.0,27705.0,21955.0,0.0,1682,1400,1554,0,0,0,0
2499,2534,70000.0,2,2,2,23,0,0,0,0,0,0,22658.0,31647.0,24487.0,25125.0,26651.0,26125.0,9397,1487,1039,2073,1045,1231,0
2500,2535,50000.0,1,2,2,26,-1,-1,-1,-1,-1,-1,1530.0,750.0,1140.0,1530.0,750.0,1140.0,750,1140,1530,750,1140,1530,0
2502,2537,260000.0,2,2,1,36,0,0,0,0,0,0,200593.0,206178.0,208601.0,213025.0,214931.0,219001.0,8500,7000,7508,7500,7595,7000,1
2503,2538,160000.0,1,2,1,26,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1
2504,2539,250000.0,2,1,1,42,0,0,-2,-2,-2,-2,25298.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
2506,2541,210000.0,1,3,1,37,-1,-1,-1,-1,-1,-1,2359.0,1519.0,1939.0,1939.0,1939.0,1520.0,1519,1939,1939,1939,1520,2358,0
2507,2542,100000.0,2,1,1,35,2,0,0,2,2,2,47253.0,49489.0,53034.0,53568.0,54563.0,56013.0,3000,5000,2000,2000,2500,2300,1
2508,2543,100000.0,1,1,2,28,0,0,0,0,0,0,72970.0,100360.0,91329.0,76840.0,77455.0,79472.0,30000,4094,2900,2850,3300,3123,0
2509,2544,230000.0,2,2,1,34,-2,-2,-2,-2,-2,-2,2329.0,1894.0,2528.0,1865.0,1496.0,1873.0,1894,2532,1865,1496,1873,0,0
2511,2546,40000.0,1,1,2,24,0,0,0,0,0,0,30096.0,30819.0,13816.0,10291.0,7441.0,7435.0,1300,2013,319,415,266,277,1
2512,2547,100000.0,1,3,1,51,-1,-1,-1,0,0,0,54530.0,37295.0,96251.0,36221.0,36424.0,37791.0,55000,100044,2000,2000,2000,3000,0
2514,2549,140000.0,1,2,2,32,0,0,0,0,0,0,31367.0,29652.0,30178.0,20989.0,17125.0,14739.0,1614,10018,2009,1003,1017,1012,0
2515,2550,50000.0,1,3,2,23,2,2,2,0,0,0,44470.0,51192.0,48506.0,18524.0,19239.0,19283.0,7800,173,1000,1000,1000,1000,0
2516,2551,30000.0,2,2,2,26,0,0,-1,0,0,0,17341.0,-1030.0,29718.0,27417.0,28489.0,28427.0,485,31509,1500,1502,1500,3000,0
2517,2552,80000.0,1,2,2,28,0,0,0,-2,-2,-2,15268.0,5135.0,0.0,0.0,0.0,0.0,1315,0,0,0,0,0,0
2519,2554,210000.0,2,1,2,26,0,0,0,0,-1,-1,9899.0,6000.0,4100.0,0.0,10790.0,7373.0,1008,1000,0,10790,7373,0,0
2520,2555,220000.0,2,1,0,33,-1,-1,-1,-1,-1,-1,3378.0,1531.0,942.0,608.0,1738.0,277.0,1531,942,608,1738,277,492,0
2521,2556,150000.0,2,1,1,30,0,0,0,0,0,0,40046.0,47317.0,48849.0,35920.0,37433.0,10791.0,7995,5849,1196,2000,1000,1000,0
2522,2557,200000.0,1,1,2,28,-1,-1,-1,-1,-1,-1,508.0,10680.0,1190.0,527.0,4524.0,5522.0,10712,1194,527,4537,5538,3883,0
2523,2558,200000.0,2,1,2,28,2,2,2,2,0,0,68398.0,73564.0,73548.0,44234.0,42599.0,46192.0,6900,1966,12,1604,5164,1104,1
2524,2559,50000.0,1,2,2,39,0,0,0,0,0,0,26813.0,22999.0,17485.0,10588.0,8368.0,940.0,1708,1454,289,1508,1042,0,0
2525,2560,80000.0,2,1,2,28,0,0,0,0,2,2,9782.0,11620.0,14415.0,16177.0,16582.0,16178.0,2001,3000,2000,800,0,600,0
2526,2561,310000.0,2,1,2,32,-2,-2,-2,-2,-2,-2,20138.0,8267.0,65993.0,8543.0,1695.0,750.0,8267,66008,8543,1695,750,7350,1
2527,2562,210000.0,1,1,2,29,0,0,0,0,2,0,140619.0,144410.0,148555.0,156733.0,153230.0,155159.0,7000,9000,11550,0,5389,5338,0
2528,2563,140000.0,1,1,1,40,2,0,0,2,2,2,136785.0,137175.0,140773.0,133147.0,140350.0,136475.0,5051,12602,0,12000,0,5000,1
2531,2566,250000.0,2,1,2,30,0,-1,2,0,0,-1,5607.0,9416.0,3421.0,11521.0,20424.0,7467.0,10000,0,10000,10000,17771,322,0
2532,2567,280000.0,1,1,2,31,1,-1,-1,0,0,-2,0.0,3495.0,2783.0,2001.0,-339.0,-1180.0,3495,2783,0,0,0,0,0
2533,2568,210000.0,1,2,1,48,-1,-1,-1,0,-1,-1,8666.0,8666.0,17307.0,8666.0,8666.0,17303.0,8666,17307,173,8666,17303,173,0
2535,2570,60000.0,2,3,1,59,0,0,0,0,-1,0,59174.0,60922.0,61800.0,0.0,51301.0,52327.0,3298,3000,0,51301,2029,2083,0
2536,2571,180000.0,2,1,2,38,0,0,-2,-2,-2,-2,184650.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
2538,2574,120000.0,2,1,2,29,-1,-1,-1,-2,-1,-1,1171.0,644.0,-155.0,-155.0,745.0,542.0,1000,0,0,2530,542,922,0
2539,2575,160000.0,2,2,1,28,0,0,0,0,0,0,54232.0,55456.0,56625.0,57757.0,59424.0,60631.0,2100,2100,2500,3000,2200,2200,0
2540,2576,180000.0,1,1,1,48,0,0,0,0,0,0,167140.0,160707.0,162477.0,166861.0,171083.0,169365.0,8000,6000,7000,7000,7000,7000,0
2541,2577,60000.0,2,3,1,42,0,0,0,0,0,0,58186.0,58364.0,59108.0,38827.0,39670.0,37503.0,2382,2373,1324,1402,1460,1045,0
